DATE,OFFENSE
9/23/24,ASSAULT W/DANGEROUS WEAPON
9/24/24,ROBBERY
9/24/24,ROBBERY
9/24/24,ROBBERY
9/24/24,ROBBERY
9/24/24,ROBBERY
9/24/24,ROBBERY
9/24/24,ROBBERY
9/24/24,ROBBERY
9/24/24,ROBBERY
9/24/24,ROBBERY
9/24/24,ASSAULT W/DANGEROUS WEAPON
9/24/24,ASSAULT W/DANGEROUS WEAPON
9/24/24,ROBBERY
9/25/24,ASSAULT W/DANGEROUS WEAPON
9/25/24,ROBBERY
9/25/24,ROBBERY
9/25/24,ROBBERY
9/25/24,ROBBERY
9/25/24,ASSAULT W/DANGEROUS WEAPON
9/25/24,ASSAULT W/DANGEROUS WEAPON
9/25/24,ROBBERY
9/25/24,ROBBERY
9/25/24,ROBBERY
9/25/24,ASSAULT W/DANGEROUS WEAPON
9/25/24,ROBBERY
9/25/24,ROBBERY
9/25/24,ASSAULT W/DANGEROUS WEAPON
9/26/24,ASSAULT W/DANGEROUS WEAPON
9/26/24,ROBBERY
9/26/24,ROBBERY
9/26/24,ROBBERY
9/26/24,ROBBERY
9/26/24,ROBBERY
9/26/24,ASSAULT W/DANGEROUS WEAPON
9/26/24,SEX ABUSE
9/26/24,ROBBERY
9/27/24,ROBBERY
9/27/24,ROBBERY
9/27/24,ROBBERY
9/27/24,ROBBERY
9/28/24,ROBBERY
9/28/24,ROBBERY
9/28/24,ROBBERY
9/28/24,ROBBERY
9/28/24,ROBBERY
9/28/24,ROBBERY
9/28/24,ASSAULT W/DANGEROUS WEAPON
9/28/24,ROBBERY
9/28/24,ASSAULT W/DANGEROUS WEAPON
9/28/24,HOMICIDE
9/28/24,ROBBERY
9/28/24,ROBBERY
9/28/24,ROBBERY
9/29/24,ASSAULT W/DANGEROUS WEAPON
9/29/24,HOMICIDE
9/29/24,ASSAULT W/DANGEROUS WEAPON
9/29/24,SEX ABUSE
9/29/24,ASSAULT W/DANGEROUS WEAPON
9/29/24,ASSAULT W/DANGEROUS WEAPON
9/29/24,SEX ABUSE
9/30/24,ROBBERY
9/30/24,ROBBERY
9/30/24,ROBBERY
9/30/24,ASSAULT W/DANGEROUS WEAPON
9/30/24,ASSAULT W/DANGEROUS WEAPON
9/30/24,ROBBERY
9/30/24,ROBBERY
9/30/24,ASSAULT W/DANGEROUS WEAPON
9/30/24,HOMICIDE
9/30/24,ROBBERY
10/1/24,ROBBERY
10/1/24,ROBBERY
10/1/24,ASSAULT W/DANGEROUS WEAPON
10/1/24,ROBBERY
10/1/24,ASSAULT W/DANGEROUS WEAPON
10/1/24,ASSAULT W/DANGEROUS WEAPON
10/1/24,HOMICIDE
10/1/24,ROBBERY
10/2/24,ROBBERY
10/2/24,ROBBERY
10/2/24,ROBBERY
10/2/24,ROBBERY
10/2/24,HOMICIDE
10/2/24,HOMICIDE
10/3/24,ROBBERY
10/3/24,ROBBERY
10/3/24,ROBBERY
10/3/24,ROBBERY
10/3/24,ROBBERY
10/3/24,ROBBERY
10/3/24,ROBBERY
10/3/24,ROBBERY
10/4/24,ASSAULT W/DANGEROUS WEAPON
10/4/24,ASSAULT W/DANGEROUS WEAPON
10/4/24,ROBBERY
10/4/24,ROBBERY
10/4/24,ROBBERY
10/4/24,ROBBERY
10/5/24,ROBBERY
10/5/24,ROBBERY
10/5/24,HOMICIDE
10/5/24,ROBBERY
10/5/24,ROBBERY
10/6/24,ROBBERY
10/6/24,HOMICIDE
10/6/24,HOMICIDE
10/6/24,HOMICIDE
10/6/24,ROBBERY
10/6/24,HOMICIDE
10/6/24,ROBBERY
10/6/24,ROBBERY
10/6/24,ROBBERY
10/6/24,HOMICIDE
10/6/24,ROBBERY
10/7/24,ROBBERY
10/7/24,ASSAULT W/DANGEROUS WEAPON
10/7/24,ROBBERY
10/7/24,ROBBERY
10/7/24,ASSAULT W/DANGEROUS WEAPON
10/7/24,HOMICIDE
10/7/24,ASSAULT W/DANGEROUS WEAPON
10/7/24,HOMICIDE
10/8/24,HOMICIDE
10/8/24,ASSAULT W/DANGEROUS WEAPON
10/8/24,ROBBERY
10/8/24,SEX ABUSE
10/8/24,ASSAULT W/DANGEROUS WEAPON
10/9/24,ROBBERY
10/9/24,ROBBERY
10/9/24,ASSAULT W/DANGEROUS WEAPON
10/9/24,ASSAULT W/DANGEROUS WEAPON
10/9/24,ROBBERY
10/10/24,ROBBERY
10/10/24,ROBBERY
10/10/24,ROBBERY
10/10/24,ROBBERY
10/11/24,ROBBERY
10/11/24,ROBBERY
10/11/24,ASSAULT W/DANGEROUS WEAPON
10/11/24,ROBBERY
10/11/24,ROBBERY
10/11/24,ROBBERY
10/12/24,ROBBERY
10/12/24,ROBBERY
10/12/24,ROBBERY
10/12/24,ROBBERY
10/12/24,ROBBERY
10/12/24,ROBBERY
10/12/24,ROBBERY
10/12/24,ROBBERY
10/12/24,ROBBERY
10/12/24,ROBBERY
10/12/24,ROBBERY
10/12/24,ROBBERY
10/12/24,ASSAULT W/DANGEROUS WEAPON
10/13/24,ROBBERY
10/13/24,ROBBERY
10/13/24,ROBBERY
10/13/24,ASSAULT W/DANGEROUS WEAPON
10/13/24,ROBBERY
10/13/24,ROBBERY
10/13/24,ASSAULT W/DANGEROUS WEAPON
10/13/24,ASSAULT W/DANGEROUS WEAPON
10/13/24,ROBBERY
10/13/24,ROBBERY
10/13/24,ASSAULT W/DANGEROUS WEAPON
10/13/24,ROBBERY
10/13/24,ROBBERY
10/13/24,ROBBERY
10/13/24,ROBBERY
10/13/24,ASSAULT W/DANGEROUS WEAPON
10/13/24,ASSAULT W/DANGEROUS WEAPON
10/13/24,ASSAULT W/DANGEROUS WEAPON
10/13/24,ROBBERY
10/13/24,ROBBERY
10/14/24,ASSAULT W/DANGEROUS WEAPON
10/14/24,ROBBERY
10/15/24,ASSAULT W/DANGEROUS WEAPON
10/15/24,ROBBERY
10/15/24,ROBBERY
10/15/24,ROBBERY
10/15/24,ROBBERY
10/15/24,ROBBERY
10/15/24,ASSAULT W/DANGEROUS WEAPON
10/15/24,ROBBERY
10/15/24,ROBBERY
10/15/24,ROBBERY
10/15/24,ASSAULT W/DANGEROUS WEAPON
10/15/24,ASSAULT W/DANGEROUS WEAPON
10/15/24,ROBBERY
10/16/24,ROBBERY
10/16/24,ASSAULT W/DANGEROUS WEAPON
10/16/24,ROBBERY
10/16/24,ROBBERY
10/16/24,ROBBERY
10/16/24,ROBBERY
10/16/24,ASSAULT W/DANGEROUS WEAPON
10/17/24,ROBBERY
10/17/24,ROBBERY
10/17/24,ROBBERY
10/17/24,ROBBERY
10/17/24,ROBBERY
10/17/24,ROBBERY
10/17/24,ROBBERY
10/17/24,ROBBERY
10/18/24,ROBBERY
10/18/24,HOMICIDE
10/18/24,ROBBERY
10/18/24,ROBBERY
10/18/24,ASSAULT W/DANGEROUS WEAPON
10/18/24,ASSAULT W/DANGEROUS WEAPON
10/18/24,ROBBERY
10/18/24,ASSAULT W/DANGEROUS WEAPON
10/18/24,ROBBERY
10/18/24,ASSAULT W/DANGEROUS WEAPON
10/18/24,SEX ABUSE
10/18/24,ROBBERY
10/18/24,ASSAULT W/DANGEROUS WEAPON
10/19/24,ASSAULT W/DANGEROUS WEAPON
10/19/24,ROBBERY
10/19/24,ROBBERY
10/19/24,ASSAULT W/DANGEROUS WEAPON
10/19/24,SEX ABUSE
10/19/24,ASSAULT W/DANGEROUS WEAPON
10/19/24,ROBBERY
10/19/24,HOMICIDE
10/19/24,ROBBERY
10/19/24,ROBBERY
10/19/24,ASSAULT W/DANGEROUS WEAPON
10/19/24,ROBBERY
10/19/24,ROBBERY
10/19/24,ASSAULT W/DANGEROUS WEAPON
10/19/24,ROBBERY
10/20/24,ROBBERY
10/20/24,ASSAULT W/DANGEROUS WEAPON
10/20/24,ROBBERY
10/20/24,HOMICIDE
10/20/24,ASSAULT W/DANGEROUS WEAPON
10/20/24,ROBBERY
10/20/24,ROBBERY
10/20/24,ROBBERY
10/20/24,ROBBERY
10/20/24,ROBBERY
10/20/24,ROBBERY
10/20/24,ASSAULT W/DANGEROUS WEAPON
10/20/24,SEX ABUSE
10/20/24,ROBBERY
10/21/24,ROBBERY
10/21/24,ROBBERY
10/21/24,ROBBERY
10/21/24,ROBBERY
10/21/24,ASSAULT W/DANGEROUS WEAPON
10/21/24,ROBBERY
10/21/24,ROBBERY
10/21/24,ROBBERY
10/21/24,HOMICIDE
10/21/24,ROBBERY
10/21/24,ROBBERY
10/21/24,ROBBERY
10/21/24,ROBBERY
10/22/24,ROBBERY
10/22/24,SEX ABUSE
10/22/24,ROBBERY
10/22/24,ASSAULT W/DANGEROUS WEAPON
10/23/24,ROBBERY
10/23/24,ROBBERY
10/23/24,ROBBERY
10/23/24,ROBBERY
10/23/24,HOMICIDE
10/23/24,ROBBERY
10/23/24,ROBBERY
10/23/24,ROBBERY
10/23/24,HOMICIDE
10/23/24,ASSAULT W/DANGEROUS WEAPON
10/24/24,ROBBERY
10/24/24,ROBBERY
10/24/24,ROBBERY
10/24/24,ASSAULT W/DANGEROUS WEAPON
10/24/24,SEX ABUSE
10/24/24,ROBBERY
10/24/24,ROBBERY
10/24/24,ROBBERY
10/24/24,SEX ABUSE
10/24/24,ROBBERY
10/24/24,ROBBERY
10/24/24,ASSAULT W/DANGEROUS WEAPON
10/25/24,HOMICIDE
10/25/24,ASSAULT W/DANGEROUS WEAPON
10/25/24,HOMICIDE
10/25/24,ROBBERY
10/25/24,ROBBERY
10/25/24,ROBBERY
10/25/24,ROBBERY
10/25/24,ROBBERY
10/25/24,ASSAULT W/DANGEROUS WEAPON
10/25/24,ROBBERY
10/26/24,ASSAULT W/DANGEROUS WEAPON
10/26/24,ASSAULT W/DANGEROUS WEAPON
10/26/24,HOMICIDE
10/26/24,ASSAULT W/DANGEROUS WEAPON
10/26/24,ROBBERY
10/26/24,ASSAULT W/DANGEROUS WEAPON
10/26/24,ROBBERY
10/26/24,ROBBERY
10/27/24,ROBBERY
10/27/24,ROBBERY
10/27/24,ROBBERY
10/27/24,ASSAULT W/DANGEROUS WEAPON
10/27/24,SEX ABUSE
10/27/24,ROBBERY
10/27/24,SEX ABUSE
10/27/24,ROBBERY
10/27/24,ROBBERY
10/27/24,ROBBERY
10/27/24,ROBBERY
10/28/24,ROBBERY
10/28/24,ROBBERY
10/28/24,ROBBERY
10/28/24,ROBBERY
10/28/24,ASSAULT W/DANGEROUS WEAPON
10/28/24,ROBBERY
10/28/24,ASSAULT W/DANGEROUS WEAPON
10/29/24,ROBBERY
10/29/24,ASSAULT W/DANGEROUS WEAPON
10/29/24,ROBBERY
10/29/24,ROBBERY
10/29/24,ROBBERY
10/30/24,ROBBERY
10/30/24,ROBBERY
10/30/24,ASSAULT W/DANGEROUS WEAPON
10/30/24,ROBBERY
10/30/24,ROBBERY
10/30/24,ASSAULT W/DANGEROUS WEAPON
10/30/24,ASSAULT W/DANGEROUS WEAPON
10/30/24,ROBBERY
10/31/24,ASSAULT W/DANGEROUS WEAPON
10/31/24,ROBBERY
10/31/24,ASSAULT W/DANGEROUS WEAPON
10/31/24,ASSAULT W/DANGEROUS WEAPON
10/31/24,ASSAULT W/DANGEROUS WEAPON
11/1/24,ROBBERY
11/1/24,ASSAULT W/DANGEROUS WEAPON
11/1/24,ROBBERY
11/1/24,ROBBERY
11/1/24,ROBBERY
11/1/24,ROBBERY
11/1/24,ROBBERY
11/1/24,SEX ABUSE
11/1/24,ROBBERY
11/2/24,ROBBERY
11/2/24,ROBBERY
11/2/24,ASSAULT W/DANGEROUS WEAPON
11/2/24,ROBBERY
11/2/24,ROBBERY
11/2/24,ROBBERY
11/2/24,ROBBERY
11/2/24,ROBBERY
11/2/24,ROBBERY
11/2/24,ASSAULT W/DANGEROUS WEAPON
11/3/24,ROBBERY
11/3/24,ROBBERY
11/3/24,ROBBERY
11/3/24,SEX ABUSE
11/3/24,ROBBERY
11/3/24,ROBBERY
11/3/24,ROBBERY
11/3/24,ROBBERY
11/3/24,ROBBERY
11/3/24,ROBBERY
11/3/24,ROBBERY
11/3/24,ROBBERY
11/3/24,ROBBERY
11/4/24,ROBBERY
11/4/24,ASSAULT W/DANGEROUS WEAPON
11/4/24,ASSAULT W/DANGEROUS WEAPON
11/4/24,HOMICIDE
11/4/24,ROBBERY
11/4/24,ASSAULT W/DANGEROUS WEAPON
11/4/24,ASSAULT W/DANGEROUS WEAPON
11/4/24,ROBBERY
11/4/24,ASSAULT W/DANGEROUS WEAPON
11/4/24,ROBBERY
11/5/24,ROBBERY
11/5/24,ROBBERY
11/5/24,ASSAULT W/DANGEROUS WEAPON
11/5/24,ROBBERY
11/5/24,ROBBERY
11/5/24,ROBBERY
11/5/24,ROBBERY
11/6/24,ROBBERY
11/6/24,ROBBERY
11/6/24,SEX ABUSE
11/6/24,ROBBERY
11/6/24,ROBBERY
11/6/24,HOMICIDE
11/7/24,ROBBERY
11/7/24,ASSAULT W/DANGEROUS WEAPON
11/7/24,ASSAULT W/DANGEROUS WEAPON
11/7/24,ROBBERY
11/7/24,ROBBERY
11/7/24,ROBBERY
11/7/24,ASSAULT W/DANGEROUS WEAPON
11/8/24,ASSAULT W/DANGEROUS WEAPON
11/8/24,ROBBERY
11/8/24,HOMICIDE
11/8/24,HOMICIDE
11/8/24,HOMICIDE
11/8/24,ROBBERY
11/8/24,SEX ABUSE
11/8/24,ROBBERY
11/8/24,ASSAULT W/DANGEROUS WEAPON
11/8/24,ROBBERY
11/8/24,ROBBERY
11/8/24,ROBBERY
11/8/24,ASSAULT W/DANGEROUS WEAPON
11/9/24,HOMICIDE
11/9/24,ROBBERY
11/9/24,ROBBERY
11/9/24,ROBBERY
11/10/24,ROBBERY
11/10/24,ASSAULT W/DANGEROUS WEAPON
11/10/24,ROBBERY
11/10/24,ROBBERY
11/10/24,ASSAULT W/DANGEROUS WEAPON
11/11/24,ROBBERY
11/11/24,ASSAULT W/DANGEROUS WEAPON
11/11/24,ROBBERY
11/11/24,ASSAULT W/DANGEROUS WEAPON
11/11/24,ASSAULT W/DANGEROUS WEAPON
11/11/24,ROBBERY
11/11/24,ASSAULT W/DANGEROUS WEAPON
11/11/24,ASSAULT W/DANGEROUS WEAPON
11/12/24,ROBBERY
11/12/24,ROBBERY
11/12/24,ASSAULT W/DANGEROUS WEAPON
11/12/24,ROBBERY
11/12/24,ROBBERY
11/12/24,ROBBERY
11/12/24,ROBBERY
11/12/24,ASSAULT W/DANGEROUS WEAPON
11/12/24,ASSAULT W/DANGEROUS WEAPON
11/13/24,ROBBERY
11/13/24,ROBBERY
11/14/24,ROBBERY
11/14/24,ROBBERY
11/14/24,HOMICIDE
11/14/24,ROBBERY
11/14/24,ROBBERY
11/14/24,ROBBERY
11/14/24,ASSAULT W/DANGEROUS WEAPON
11/14/24,ASSAULT W/DANGEROUS WEAPON
11/15/24,ROBBERY
11/15/24,ROBBERY
11/15/24,ROBBERY
11/15/24,ROBBERY
11/16/24,HOMICIDE
11/16/24,ASSAULT W/DANGEROUS WEAPON
11/16/24,ASSAULT W/DANGEROUS WEAPON
11/16/24,ROBBERY
11/16/24,ROBBERY
11/16/24,ROBBERY
11/16/24,ROBBERY
11/17/24,ROBBERY
11/17/24,ROBBERY
11/17/24,ROBBERY
11/18/24,ROBBERY
11/18/24,ASSAULT W/DANGEROUS WEAPON
11/18/24,ROBBERY
11/18/24,ROBBERY
11/18/24,ROBBERY
11/18/24,ROBBERY
11/18/24,ROBBERY
11/18/24,ROBBERY
11/18/24,ROBBERY
11/18/24,ROBBERY
11/18/24,ASSAULT W/DANGEROUS WEAPON
11/18/24,ASSAULT W/DANGEROUS WEAPON
11/18/24,ROBBERY
11/18/24,ASSAULT W/DANGEROUS WEAPON
11/19/24,ROBBERY
11/19/24,ROBBERY
11/19/24,ROBBERY
11/19/24,ROBBERY
11/20/24,ROBBERY
11/20/24,ASSAULT W/DANGEROUS WEAPON
11/20/24,ROBBERY
11/20/24,ASSAULT W/DANGEROUS WEAPON
11/20/24,ROBBERY
11/20/24,ROBBERY
11/20/24,SEX ABUSE
11/20/24,ROBBERY
11/20/24,ROBBERY
11/20/24,ROBBERY
11/20/24,ASSAULT W/DANGEROUS WEAPON
11/20/24,ASSAULT W/DANGEROUS WEAPON
11/21/24,ROBBERY
11/21/24,HOMICIDE
11/21/24,ASSAULT W/DANGEROUS WEAPON
11/22/24,ASSAULT W/DANGEROUS WEAPON
11/22/24,ROBBERY
11/22/24,ROBBERY
11/22/24,ASSAULT W/DANGEROUS WEAPON
11/23/24,ROBBERY
11/23/24,ROBBERY
11/23/24,ROBBERY
11/23/24,ROBBERY
11/23/24,ROBBERY
11/23/24,ASSAULT W/DANGEROUS WEAPON
11/23/24,ROBBERY
11/24/24,ROBBERY
11/24/24,ASSAULT W/DANGEROUS WEAPON
11/24/24,ASSAULT W/DANGEROUS WEAPON
11/24/24,ROBBERY
11/24/24,ROBBERY
11/24/24,ROBBERY
11/25/24,ASSAULT W/DANGEROUS WEAPON
11/25/24,ROBBERY
11/25/24,ROBBERY
11/25/24,ASSAULT W/DANGEROUS WEAPON
11/25/24,ROBBERY
11/25/24,ROBBERY
11/25/24,ROBBERY
11/25/24,ROBBERY
11/25/24,ROBBERY
11/25/24,ROBBERY
11/25/24,ROBBERY
11/26/24,ROBBERY
11/26/24,ROBBERY
11/26/24,ASSAULT W/DANGEROUS WEAPON
11/26/24,ROBBERY
11/26/24,ROBBERY
11/26/24,ROBBERY
11/26/24,ASSAULT W/DANGEROUS WEAPON
11/26/24,ROBBERY
11/26/24,ROBBERY
11/26/24,ASSAULT W/DANGEROUS WEAPON
11/26/24,ROBBERY
11/26/24,ASSAULT W/DANGEROUS WEAPON
11/26/24,ROBBERY
11/27/24,ASSAULT W/DANGEROUS WEAPON
11/27/24,ASSAULT W/DANGEROUS WEAPON
11/27/24,ROBBERY
11/27/24,SEX ABUSE
11/27/24,ROBBERY
11/27/24,ASSAULT W/DANGEROUS WEAPON
11/27/24,ROBBERY
11/27/24,SEX ABUSE
11/27/24,ROBBERY
11/27/24,ROBBERY
11/27/24,ASSAULT W/DANGEROUS WEAPON
11/27/24,ROBBERY
11/27/24,ASSAULT W/DANGEROUS WEAPON
11/27/24,ASSAULT W/DANGEROUS WEAPON
11/28/24,ASSAULT W/DANGEROUS WEAPON
11/28/24,ROBBERY
11/28/24,ROBBERY
11/28/24,ROBBERY
11/28/24,ROBBERY
11/28/24,ROBBERY
11/28/24,ASSAULT W/DANGEROUS WEAPON
11/28/24,ROBBERY
11/28/24,HOMICIDE
11/29/24,ASSAULT W/DANGEROUS WEAPON
11/29/24,ROBBERY
11/29/24,ROBBERY
11/29/24,ASSAULT W/DANGEROUS WEAPON
11/29/24,ROBBERY
11/29/24,ASSAULT W/DANGEROUS WEAPON
11/29/24,ASSAULT W/DANGEROUS WEAPON
11/30/24,ROBBERY
11/30/24,ASSAULT W/DANGEROUS WEAPON
11/30/24,ROBBERY
11/30/24,ROBBERY
11/30/24,ROBBERY
12/1/24,ROBBERY
12/1/24,ROBBERY
12/1/24,ROBBERY
12/1/24,ROBBERY
12/1/24,ROBBERY
12/1/24,ASSAULT W/DANGEROUS WEAPON
12/1/24,ROBBERY
12/1/24,ROBBERY
12/2/24,ROBBERY
12/2/24,ROBBERY
12/2/24,ROBBERY
12/2/24,ASSAULT W/DANGEROUS WEAPON
12/2/24,ROBBERY
12/2/24,ROBBERY
12/2/24,ASSAULT W/DANGEROUS WEAPON
12/2/24,ROBBERY
12/2/24,ROBBERY
12/2/24,ROBBERY
12/2/24,ROBBERY
12/2/24,ROBBERY
12/2/24,ROBBERY
12/2/24,ROBBERY
12/2/24,ROBBERY
12/3/24,ASSAULT W/DANGEROUS WEAPON
12/3/24,ASSAULT W/DANGEROUS WEAPON
12/3/24,ROBBERY
12/3/24,ROBBERY
12/3/24,HOMICIDE
12/3/24,ROBBERY
12/3/24,ASSAULT W/DANGEROUS WEAPON
12/3/24,ASSAULT W/DANGEROUS WEAPON
12/3/24,ASSAULT W/DANGEROUS WEAPON
12/3/24,ROBBERY
12/4/24,ASSAULT W/DANGEROUS WEAPON
12/4/24,ROBBERY
12/4/24,ROBBERY
12/5/24,ROBBERY
12/5/24,HOMICIDE
12/5/24,ROBBERY
12/5/24,ROBBERY
12/5/24,ROBBERY
12/6/24,ASSAULT W/DANGEROUS WEAPON
12/6/24,ASSAULT W/DANGEROUS WEAPON
12/6/24,ROBBERY
12/6/24,ROBBERY
12/6/24,ROBBERY
12/7/24,ROBBERY
12/7/24,ROBBERY
12/7/24,ROBBERY
12/7/24,ASSAULT W/DANGEROUS WEAPON
12/7/24,ASSAULT W/DANGEROUS WEAPON
12/8/24,ASSAULT W/DANGEROUS WEAPON
12/8/24,ROBBERY
12/8/24,ROBBERY
12/8/24,ROBBERY
12/9/24,ASSAULT W/DANGEROUS WEAPON
12/9/24,ROBBERY
12/9/24,ASSAULT W/DANGEROUS WEAPON
12/9/24,ROBBERY
12/9/24,ASSAULT W/DANGEROUS WEAPON
12/9/24,ROBBERY
12/9/24,ROBBERY
12/9/24,ASSAULT W/DANGEROUS WEAPON
12/9/24,ROBBERY
12/9/24,HOMICIDE
12/10/24,ROBBERY
12/10/24,ROBBERY
12/10/24,ROBBERY
12/10/24,ROBBERY
12/10/24,ASSAULT W/DANGEROUS WEAPON
12/10/24,ASSAULT W/DANGEROUS WEAPON
12/10/24,ASSAULT W/DANGEROUS WEAPON
12/10/24,ROBBERY
12/11/24,ROBBERY
12/11/24,ROBBERY
12/11/24,ASSAULT W/DANGEROUS WEAPON
12/11/24,ROBBERY
12/11/24,ROBBERY
12/11/24,ROBBERY
12/11/24,ASSAULT W/DANGEROUS WEAPON
12/11/24,ASSAULT W/DANGEROUS WEAPON
12/12/24,ROBBERY
12/12/24,ASSAULT W/DANGEROUS WEAPON
12/12/24,ROBBERY
12/12/24,ROBBERY
12/12/24,ROBBERY
12/12/24,ROBBERY
12/12/24,ASSAULT W/DANGEROUS WEAPON
12/12/24,ROBBERY
12/12/24,ROBBERY
12/12/24,ROBBERY
12/13/24,ROBBERY
12/13/24,ROBBERY
12/13/24,ROBBERY
12/13/24,ROBBERY
12/13/24,ROBBERY
12/14/24,ROBBERY
12/14/24,ROBBERY
12/14/24,ASSAULT W/DANGEROUS WEAPON
12/14/24,ROBBERY
12/14/24,ASSAULT W/DANGEROUS WEAPON
12/14/24,ASSAULT W/DANGEROUS WEAPON
12/14/24,ASSAULT W/DANGEROUS WEAPON
12/14/24,ROBBERY
12/14/24,ASSAULT W/DANGEROUS WEAPON
12/14/24,HOMICIDE
12/14/24,ROBBERY
12/15/24,ROBBERY
12/15/24,ROBBERY
12/15/24,ASSAULT W/DANGEROUS WEAPON
12/15/24,ROBBERY
12/15/24,ROBBERY
12/15/24,ROBBERY
12/15/24,HOMICIDE
12/15/24,ASSAULT W/DANGEROUS WEAPON
12/16/24,ASSAULT W/DANGEROUS WEAPON
12/16/24,ROBBERY
12/16/24,ROBBERY
12/16/24,ROBBERY
12/16/24,ASSAULT W/DANGEROUS WEAPON
12/16/24,ASSAULT W/DANGEROUS WEAPON
12/17/24,ROBBERY
12/17/24,ROBBERY
12/17/24,ROBBERY
12/17/24,ROBBERY
12/17/24,ROBBERY
12/17/24,ASSAULT W/DANGEROUS WEAPON
12/17/24,ASSAULT W/DANGEROUS WEAPON
12/17/24,ROBBERY
12/17/24,ROBBERY
12/17/24,ASSAULT W/DANGEROUS WEAPON
12/17/24,ROBBERY
12/18/24,ROBBERY
12/18/24,ASSAULT W/DANGEROUS WEAPON
12/18/24,ROBBERY
12/18/24,ROBBERY
12/18/24,ROBBERY
12/18/24,ASSAULT W/DANGEROUS WEAPON
12/18/24,ASSAULT W/DANGEROUS WEAPON
12/18/24,ROBBERY
12/19/24,ASSAULT W/DANGEROUS WEAPON
12/19/24,ROBBERY
12/19/24,HOMICIDE
12/19/24,ROBBERY
12/19/24,ROBBERY
12/19/24,ROBBERY
12/19/24,ROBBERY
12/20/24,ASSAULT W/DANGEROUS WEAPON
12/20/24,ROBBERY
12/20/24,ASSAULT W/DANGEROUS WEAPON
12/20/24,ASSAULT W/DANGEROUS WEAPON
12/20/24,ROBBERY
12/21/24,ROBBERY
12/21/24,ASSAULT W/DANGEROUS WEAPON
12/22/24,ASSAULT W/DANGEROUS WEAPON
12/22/24,ROBBERY
12/22/24,ROBBERY
12/22/24,ASSAULT W/DANGEROUS WEAPON
12/22/24,ASSAULT W/DANGEROUS WEAPON
12/22/24,ROBBERY
12/22/24,ROBBERY
12/23/24,ASSAULT W/DANGEROUS WEAPON
12/23/24,ASSAULT W/DANGEROUS WEAPON
12/23/24,ROBBERY
12/23/24,ROBBERY
12/23/24,ROBBERY
12/23/24,HOMICIDE
12/24/24,ROBBERY
12/24/24,ROBBERY
12/24/24,ROBBERY
12/24/24,ASSAULT W/DANGEROUS WEAPON
12/24/24,SEX ABUSE
12/25/24,ASSAULT W/DANGEROUS WEAPON
12/25/24,ASSAULT W/DANGEROUS WEAPON
12/25/24,ROBBERY
12/26/24,ROBBERY
12/26/24,ROBBERY
12/26/24,HOMICIDE
12/27/24,ROBBERY
12/27/24,ROBBERY
12/27/24,ROBBERY
12/27/24,ASSAULT W/DANGEROUS WEAPON
12/27/24,ROBBERY
12/27/24,ROBBERY
12/28/24,ASSAULT W/DANGEROUS WEAPON
12/28/24,ROBBERY
12/28/24,ASSAULT W/DANGEROUS WEAPON
12/28/24,ROBBERY
12/28/24,ROBBERY
12/28/24,ROBBERY
12/28/24,ROBBERY
12/28/24,ROBBERY
12/28/24,ASSAULT W/DANGEROUS WEAPON
12/29/24,ROBBERY
12/29/24,ROBBERY
12/29/24,ROBBERY
12/29/24,ASSAULT W/DANGEROUS WEAPON
12/29/24,ASSAULT W/DANGEROUS WEAPON
12/29/24,ASSAULT W/DANGEROUS WEAPON
12/29/24,ROBBERY
12/30/24,ASSAULT W/DANGEROUS WEAPON
12/30/24,ASSAULT W/DANGEROUS WEAPON
12/30/24,ROBBERY
12/30/24,ROBBERY
12/30/24,ROBBERY
12/30/24,HOMICIDE
12/30/24,ROBBERY
12/31/24,ROBBERY
12/31/24,ROBBERY
12/31/24,ROBBERY
12/31/24,HOMICIDE
12/31/24,ROBBERY
12/31/24,ROBBERY
12/31/24,ASSAULT W/DANGEROUS WEAPON
1/1/25,ASSAULT W/DANGEROUS WEAPON
1/1/25,ASSAULT W/DANGEROUS WEAPON
1/1/25,ASSAULT W/DANGEROUS WEAPON
1/1/25,ROBBERY
1/1/25,ROBBERY
1/1/25,ROBBERY
1/1/25,ASSAULT W/DANGEROUS WEAPON
1/2/25,ROBBERY
1/2/25,ASSAULT W/DANGEROUS WEAPON
1/2/25,ROBBERY
1/2/25,ROBBERY
1/2/25,ROBBERY
1/2/25,ROBBERY
1/2/25,ROBBERY
1/3/25,ROBBERY
1/3/25,ASSAULT W/DANGEROUS WEAPON
1/3/25,ROBBERY
1/3/25,ROBBERY
1/3/25,ROBBERY
1/3/25,SEX ABUSE
1/3/25,ASSAULT W/DANGEROUS WEAPON
1/4/25,ROBBERY
1/4/25,SEX ABUSE
1/4/25,ASSAULT W/DANGEROUS WEAPON
1/4/25,ASSAULT W/DANGEROUS WEAPON
1/4/25,ROBBERY
1/5/25,ROBBERY
1/5/25,ASSAULT W/DANGEROUS WEAPON
1/5/25,SEX ABUSE
1/6/25,ROBBERY
1/7/25,ROBBERY
1/7/25,ROBBERY
1/7/25,ASSAULT W/DANGEROUS WEAPON
1/8/25,ROBBERY
1/8/25,ROBBERY
1/8/25,ROBBERY
1/9/25,ASSAULT W/DANGEROUS WEAPON
1/9/25,ROBBERY
1/9/25,ROBBERY
1/9/25,ASSAULT W/DANGEROUS WEAPON
1/9/25,ROBBERY
